movieID	movieTitle	genres	rating
997	Boku no hatsukoi wo kimi ni sasagu (2009)	Drama, Romance	7.3
998	Der Wald vor lauter Bäumen (2005)	Drama	7.3
999	Lidice (2011)	Drama, History, War	6.9
1000	The Collapsed (2011)	Drama, Horror, Sci-Fi	3.6
1001	Hunky Dory (2012)	Drama	NO DATA
1002	Running on Empty Dreams (2009)	Drama, Romance	4.6
1003	The Butcher (2009)	Horror, Thriller	3.7
1004	Particles of Truth (2003)	Drama	6.9
1005	Cam2Cam (2014)	Short, Thriller	6.7
1006	Dark Moon Rising (2009)	Crime, Horror, Romance	4
1007	Samâ uôzu (2009)	Action, Animation, Comedy	7.6
1008	Vampire in Brooklyn (1995)	Comedy, Fantasy, Horror	4.5
1009	Must Love Death (2009)	Comedy, Horror, Romance	4.4
1010	Deadly Species (2003)	Adventure, Horror, Sci-Fi	3.4
1011	Pistoleros (2007)	Action, Comedy, Western	5.5
1012	Dark Haul (2014)	Horror	3.7
1013	Severed (2002)	Horror	1.7
1014	Shaberedomo shaberedomo (2007)	Comedy, Drama	7
1015	The Hunger Artist (2002)	NO DATA	7
1016	Cinta Kura Kura (2012)	Comedy, Romance	6.7
1017	What Doesn't Kill You (2009)	Crime, Drama	6.6
1018	The Odd Couple II (1998)	Adventure, Comedy	6.4
1019	Annapolis (2006)	Comedy, Drama	8.2
1020	The Invincible Iron Man (2007)	Action, Adventure, Animation	6
1021	Pauly Shore Is Dead (2003)	Comedy	4.5
1022	The House of Magic (2013)	Adventure, Animation, Comedy	6.3
1023	Manorama Six Feet Under (2007)	Crime, Drama, Mystery	7.8
1024	It's a Very Merry Muppet Christmas Movie (2002)	Adventure, Comedy, Family	6.5
1025	Minä ja Morrison (2002)	Crime, Romance	4.9
1026	Hyenas (2011)	Horror	2.8
1027	AfterThought (2013)	Short	NO DATA
1028	Andreaskorset (2004)	Comedy, Romance, Thriller	5.6
1029	Aberration (2007)	Horror, Sci-Fi	4.7
1030	The Second Civil War (1997)	Comedy, Drama	6.8
1031	Afterlife (2005)	Animation, Short	7.4
1032	Bandwagon (1997)	Comedy, Music	7.2
1033	Polar Opposities (2008)	Action, Drama	2.2
1034	Batman Forever (1995)	Action, Adventure, Fantasy	5.4
1035	The Internship (2013)	Sci-Fi, Short	6.1
1036	A Christmas Carol (2009)	Drama, Fantasy, Short	6
1037	I Spit on Your Grave (2011)	Horror, Thriller	6.3
1038	The Man with the Iron Fists (2012)	Action	5.4
1039	Galaxy Quest (1999)	Adventure, Comedy, Sci-Fi	7.3
1040	Bride of Chucky (1998)	Comedy, Horror	5.4
1041	Sparks (2014)	Comedy	7.4
1042	Stander (2003)	Action, Biography, Crime	7.2
1043	Chek law dak gung (2002)	Action, Crime, Drama	5.6
1044	The Wind That Shakes the Barley (2006)	Drama, War	7.5
1045	Run Ronnie Run (2002)	Comedy	6.4
1046	Bullet (2014)	Action, Crime, Drama	6.6
1047	Semi-Pro (2008)	Comedy, Sport	5.8
1048	Sympathy for Delicious (2011)	Drama	5.7
1049	Out for Blood (2005)	Action	5.4
1050	The Warrior's Way (2010)	Action, Fantasy, Western	6.3
1051	In Pursuit of Honor (1995)	Drama, Western	7.4
1052	Kwik (2011)	Action, Comedy, Thriller	5.9
1053	Bug Buster (1998)	Comedy, Horror, Sci-Fi	3.6
1054	Road of No Return (2009)	Action, Drama	4.5
1055	Voy a explotar (2009)	Drama	6.5
1056	Clean Break (2008)	Drama, Thriller	4.3
1057	Future Weather (2012)	Drama	6.2
1058	Pound of Flesh (2010)	Crime, Drama	NO DATA
1059	Geuk-rak-do Sal-in-sa-geon (2007)	Mystery, Thriller	5.8
1060	Sakura hime (2013)	Adventure, Comedy, Drama	5.2
1061	I Sell the Dead (2008)	Comedy, Horror	6.1
1062	Wild Hogs (2007)	Action, Adventure, Comedy	5.9
1063	Heavy Weights (1995)	Comedy, Drama, Family	6.7
1064	Adventureland (2009)	Comedy, Drama, Romance	6.8
1065	Last Laugh '04 (2004)	Comedy	4.7
1066	G.B.F. (2014)	Comedy, Romance	6
1067	Phantom (2013)	Drama, Fantasy, Romance	7
1068	Tout ce que tu possèdes (2012)	Drama	6.5
1069	Nightmare 2 - Painajainen jatkuu (2014)	Horror	3.3
1070	Dead Silence (1997)	Thriller	5.7
1071	Ashita no Jô (2011)	Drama, Sport	6.6
1072	The Versace Murder (1998)	Crime, Drama	3.6
1073	Edge of Tomorrow (2014)	Action, Adventure, Sci-Fi	7.9
1074	The Royal Tenenbaums (2002)	Comedy, Drama	7.6
1075	Fantastic Four (2005)	Action, Adventure, Family	5.7
1076	Flushed Away (2006)	Adventure, Animation, Comedy	6.6
1077	Cars (2006)	Animation, Comedy, Family	7.1
1078	Ride Along (2014)	Comedy	NO DATA
1079	Gattaca (1997)	Drama, Sci-Fi, Thriller	7.8
1080	Scary Movie 2 (2001)	Comedy	5.3
1081	American Splendor (2003)	Biography, Comedy, Drama	7.5
1082	La haine (1995)	Crime, Drama	8.1
1083	This Must Be the Place (2011)	Comedy, Drama	6.7
1084	The Borrowers (1997)	Family, Fantasy	5.8
1085	Antz (1998)	Adventure, Animation, Comedy	6.6
1086	I'm Still Here (2010)	Comedy, Drama, Music	6.2
1087	The School of Rock (2003)	Comedy, Music	7.1
1088	Tower Heist (2011)	Action, Comedy, Crime	6.2
1089	Ten Inch Hero (2007)	Comedy, Drama, Romance	7.5
1090	The Invisible Woman (2014)	Comedy, Romance, Sci-Fi	6.2
1091	Retroactive (1997)	Action, Crime, Drama	6.3
1092	Gracie (2007)	Biography, Drama, Sport	6.2
1093	Secrets & Lies (1996)	Drama	8
1094	Man of the Year (2006)	Comedy, Romance	6
1095	Bewakoofiyaan (2014)	Comedy, Drama, Romance	5.5
1096	Humboldt County (2008)	Comedy, Drama	6.4
1097	In the Bleak Midwinter (1995)	Comedy	7.3
1098	ParaNorman (2012)	Adventure, Animation, Comedy	7
1099	Muck (2015)	Horror	2.6
1100	Grandma's Boy (2006)	Comedy, Family	7.1
1101	Blue Demon (2004)	Comedy, Horror, Sci-Fi	2.9
1102	Return of the Ghostbusters (2007)	Action, Comedy, Fantasy	5.5
1103	By Dawn's Early Light (2008)	Crime, Drama, Mystery	7.8
1104	3 Simoa (2012)	Comedy	6.4
1105	Aniol w Krakowie (2002)	Comedy	6
1106	They Came Together (2014)	Comedy, Romance	5.5
1107	Smicha Hashmalit Ushma Moshe (1995)	Drama	7.3
1108	Smiley Face (2008)	Comedy	5.8
1109	Cuban Fury (2014)	Comedy, Romance, Sport	6.2
1110	The Looney Tunes Show (2002)	Animation, Comedy, Family	7.8
1111	"Teenage Mutant Ninja Turtles" Turtles in Time (2015)	NO DATA	NO DATA
1112	Chase (2010)	Crime, Drama	7.1
1113	Scary Movie 3 (2003)	Comedy	5.5
1114	Cheaper by the Dozen 2 (2005)	Adventure, Comedy, Family	5.5
1115	Bottoms Up (2006)	Comedy, Drama, Musical	5.9
1116	The Class of 92 (2013)	NO DATA	NO DATA
1117	Seeking a Friend for the End of the World (2012)	Adventure, Comedy, Drama	6.7
1118	James Dean (2001)	Biography, Drama	6.3
1119	Love's Enduring Promise (2004)	Drama, Family, Western	7.3
1120	Jobs (2013)	Comedy	NO DATA
1121	Beer for My Horses (2008)	Action, Comedy, Crime	4.9
1122	Shredder (2003)	Comedy, Horror	4.6
1123	Bluestone 42 (2013)	Comedy, War	8
1124	Christmas Bounty (2013)	Action, Comedy	4.8
1125	Once in the Life (2000)	Crime, Drama	5.3
1126	Elf-Man (2012)	Comedy, Family, Fantasy	3.6
1127	Posljednja volja (2001)	Action, Comedy, Romance	5.4
1128	Desecrated (2015)	Action, Adventure, Drama	8
1129	12 Dog Days of Christmas (2014)	Family	5.1
1130	Gnomeo & Juliet (2011)	Animation, Comedy, Family	6
1131	Black or White (2015)	Action, Adventure, Crime	5.9
1132	Ne le dis à personne (2006)	Crime, Drama, Mystery	7.5
1133	Megan Is Missing (2011)	Drama, Horror, Thriller	4.8
1134	The Armstrong Lie (2013)	Biography, Documentary, Sport	7.3
1135	My First Mister (2001)	Comedy, Drama, Romance	7.2
1136	Tabloid (2011)	Comedy, Horror	6
1137	Strange Magic (2015)	Adult	NO DATA
1138	The People vs. George Lucas (2011)	Comedy, Documentary	6.7
1139	Velvet Goldmine (1998)	Drama, Music	7
1140	Omega Doom (1996)	Drama, Sci-Fi, Thriller	4.5
1141	Mom at Sixteen (2005)	Drama	6.9
1142	Aloha, Scooby-Doo! (2005)	NO DATA	NO DATA
1143	The Narrows (2008)	Documentary, Short	NO DATA
1144	Verlengd weekend (2005)	Comedy, Drama	6.6
1145	The Sacred (2012)	Horror	4.9
1146	L'albero delle pere (1998)	Drama	6.6
1147	Pixar's 20th Anniversary Special (2006)	Comedy	8.1
1148	A Haunted House 2 (2014)	Comedy, Fantasy	4.7
1149	Teen Beach 2 (2015)	Family, Musical	6.3
1150	Descendants (2015)	Comedy, Game-Show	7.4
1151	Palindromes (2005)	Comedy, Drama	6.8
1152	Rudderless (2015)	Comedy, Drama, Music	7.5
1153	The Newton Boys (1998)	Action, Crime, Drama	6
1154	Return to Halloweentown (2006)	Comedy, Family, Fantasy	5.8
1155	The Other Side of Heaven (2002)	Adventure, Biography, Drama	6.5
1156	Standing Up (2013)	Comedy	NO DATA
1157	Main Hoon Na (2004)	Action, Comedy, Crime	7
1158	Hwa-ryeo-han-hyoo-ga (2007)	Drama	7.1
1159	Keo-peul-jeu (2011)	Comedy, Romance	6.8
1160	Mo 6/5 pak ma tha phi (2013)	Comedy, Horror	5.1
1161	Freakonomics (2010)	Documentary	6.4
1162	Jeni, Juno (2005)	NO DATA	NO DATA
1163	RocketMan (1997)	Comedy, Family, Sci-Fi	5.9
1164	A Simple Wish (1997)	Comedy, Family, Fantasy	5.4
1165	"Melissa & Joey" Put a Ring on It (2015)	NO DATA	NO DATA
1166	The 10th Kingdom (2000)	Adventure, Comedy, Family	8.4
1167	Our Man in Tehran (2013)	Documentary, History	7.4
1168	Bordering on Bad Behavior (2014)	Action, Comedy, Drama	5.1
1169	Saheb Biwi Aur Gangster Returns (2013)	Action, Crime, Drama	6.9
1170	The Microchip (2011)	Action, Comedy	3.7
1171	Nousukausi (2003)	Comedy	6.8
1172	Dilwale Dulhania Le Jayenge (1995)	Comedy, Drama, Musical	8.2
1173	Avenging Angelo (2004)	Action, Comedy, Crime	5.2
1174	Kitne Door... Kitne Paas (2002)	Comedy, Romance	4.5
1175	Kyaa Super Kool Hain Hum (2012)	Comedy	5
1176	Love Bite (2012)	Horror, Short	4.7
1177	Devdas (2002)	Drama, Romance	6.3
1178	Dulhan Hum Le Jayenge (2000)	Comedy, Drama, Romance	5
1179	Youyou chouchou de zou le (2002)	Drama	7.3
1180	Naechureol siti (2003)	Action, Drama, Sci-Fi	5.8
1181	The Manson Family (2004)	Crime, Drama, History	5.5
1182	Scooby-Doo and the Alien Invaders (2000)	Adventure, Animation, Comedy	6.8
1183	Shoot on Sight (2008)	Comedy, Short	NO DATA
1184	Chameli (2003)	Drama	8.4
1185	Raju Chacha (2000)	Action, Comedy, Drama	5.1
1186	Ramana (2002)	Action, Drama	8.1
1187	Eui-roi-in (2011)	Crime, Mystery, Thriller	6.9
1188	100,000,000 Bon Jovi Fans Can't Be Wrong (2004)	NO DATA	NO DATA
1189	Hae-jeok, discowang doeda (2002)	NO DATA	NO DATA
1190	Hungama (2003)	NO DATA	7.2
1191	Slap Her, She's French! (2002)	NO DATA	NO DATA
1192	Ma part du gâteau (2011)	Comedy, Drama	5.8
1193	Amador (2010)	Drama	6.2
1194	Yoi ga sametara, uchi ni kaerô (2010)	NO DATA	NO DATA
1195	Lady Scarface (2007)	Comedy, Crime, Drama	5.8
1196	Ulralra siseuteojeu (2002)	NO DATA	4.8
1197	Medicine for Melancholy (2008)	Drama, Romance	6.7
1198	The Matrix (1999)	Action, Sci-Fi	8.7
1199	Django Unchained (2012)	Drama, Western	8.4
1200	Miss Congeniality (2000)	Action, Comedy, Crime	6.2
1201	Fargo (1996)	Western	7
1202	Disturbia (2007)	Drama, Mystery, Thriller	6.9
1203	The Lone Ranger (2013)	Western	7.1
1204	Bad Boys (1995)	Crime, Drama, Thriller	7.2
1205	Les rivières pourpres (2001)	Crime, Mystery, Thriller	6.9
1206	Urban Legend (1998)	Short	6.2
1207	Definitely, Maybe (2008)	NO DATA	NO DATA
1208	Moneyball (2011)	Biography, Drama, Sport	7.6
1209	Rampart (2012)	Action	7.5
1210	Temple Grandin (2010)	Biography, Drama	8.3
1211	Beauty Shop (2005)	Comedy	5.5
1212	New Kids Turbo (2010)	Action, Comedy	6.4
1213	Stuck (2009)	Comedy, Short	NO DATA
1214	Hak se wui (2005)	Crime, Drama, Thriller	7.1
1215	Frygtelig lykkelig (2008)	Drama, Mystery	6.9
1216	Virtuality (2009)	Short	NO DATA
1217	Cheung foh (1999)	Action, Crime, Drama	7.5
1218	Turn the River (2007)	Drama	6
1219	Order of Chaos (2010)	Thriller	4.8
1220	The Riverman (2004)	Biography, Crime, Drama	6
1221	Komornik (2005)	Drama	7
1222	Body Armour (2007)	Action	4.1
1223	Grudge Match (2013)	Game-Show	NO DATA
1224	After the Fall (2014)	Drama	7.1
1225	Kei tung bou deui - Tung pou (2009)	Action, Crime, Drama	6.2
1226	Love for Sale (2008)	Adult, Comedy	NO DATA
1227	Flutter (2014)	Short	4.8
1228	God's Country (2012)	Comedy, Drama, Western	5.5
1229	Eodiseonga nugungae museunili saengkimyeon teulrimeobshi natananda Hong Ban-jang (2004)	Comedy, Romance	6.3
1230	L'affaire Marcorelle (2000)	Drama, Fantasy, Thriller	6.6
1231	The Treasure Seekers (1998)	Action, Adventure	5.2
1232	Fighting Fish (2012)	Action, Adventure, Crime	3.7
1233	My Nhan Ke (2013)	NO DATA	NO DATA
1234	Het leven volgens Nino (2014)	Family	6.5
1235	20 Most Awesomely Bad Songs of 2004 (2004)	Documentary, Music	5.1
1236	Amoureuse (2011)	Comedy, Drama	5.7
1237	The 30 Second Guaranteed Foolproof Ancient Cantonese Method (2004)	Comedy, Short	5
1238	Faces of Love (2007)	Drama	NO DATA
1239	Se Dio vuole (2015)	Comedy	6.7
1240	"Defiance" Where the Apples Fell (2015)	NO DATA	NO DATA
1241	Gothika (2003)	Horror, Mystery, Thriller	5.8
1242	Movie 43 (2013)	Comedy, Romance	4.3
1243	Ghosts of Mississippi (1997)	Drama, History	6.7
1244	Redline (2010)	Action	4
1245	Wer (2014)	Action, Horror, Mystery	5.9
1246	Elefante blanco (2012)	NO DATA	NO DATA
1247	Down (2001)	Action, Horror, Mystery	4.5
1248	Kummeli kultakuume (1997)	Comedy	7.3
1249	Careful What You Wish For (2015)	NO DATA	NO DATA
1250	Walking Tall (2004)	Action, Crime, Drama	7
1251	Sakebi (2007)	Horror, Mystery, Thriller	6.4
1252	Studio Sex (2012)	Adult	NO DATA
1253	The Ungodly (2008)	Thriller	5.8
1254	Bug (2004)	Horror, Mystery, Sci-Fi	5.2
1255	Sadece Sen (2014)	Action, Drama, Romance	7.3
1256	For lung (2010)	Action, Crime, Mystery	6.2
1257	The Spring (2000)	Adventure	4.3
1258	Dirty Mind (2009)	Adult	NO DATA
1259	Il vento fa il suo giro (2007)	Drama	7.4
1260	Im Schatten (2010)	Crime, Drama	6.9
1261	Perfect Life (2010)	Horror, Thriller	4.3
1262	1 (2009)	Documentary	5.4
1263	Harrigan (2013)	Music, Short	NO DATA
1264	La demora (2012)	Drama	7.2
1265	Fonzy (2013)	Comedy	5
1266	A Man Apart (2003)	Action, Crime, Drama	6.1
1267	La plaga (2013)	Comedy, Romance	NO DATA
1268	Triumph in the Skies (2015)	NO DATA	NO DATA
1269	B gai waak (1998)	Action	6
1270	Die Fälscher (2007)	Crime, Drama, War	7.6
1271	Dark City (1998)	Crime, Drama, Film-Noir	6.8
1272	Héroes de otra patria (1998)	Drama, War	6.7
1273	Meltdown (2001)	Adult	5.7
1274	Strangerland (2015)	Drama, Mystery, Thriller	5.2
1275	Mickey Blue Eyes (1999)	Comedy, Crime, Romance	5.8
1276	Bulletproof (1996)	Action	5.1
1277	The Whistleblower (2011)	Action, Biography, Crime	7.2
1278	Scary Movie (2000)	Comedy, Horror	4.9
1279	House of D (2005)	Comedy, Drama	7
1280	New York (2009)	Drama	NO DATA
1281	Out of the Furnace (2013)	Crime, Drama, Thriller	6.8
1282	Hearat Shulayim (2011)	Comedy, Drama	7.1
1283	Sling Blade (1997)	Drama	8
1284	Enemies Closer (2013)	Action, Crime, Drama	8.3
1285	Lisbela e o Prisioneiro (2003)	Comedy, Romance	7.5
1286	Les neiges du Kilimandjaro (2011)	Drama	7.2
1287	American Gun (2005)	Drama	6.3
1288	Doctor Sleep (2004)	Crime, Horror, Mystery	6.2
1289	L'ivresse du pouvoir (2006)	Drama	6.4
1290	The Cell 2 (2009)	Horror, Sci-Fi, Thriller	2.9
1291	Alyce (2013)	Adult	NO DATA
1292	Falling Up (2010)	Comedy, Drama, Fantasy	7.6
1293	The War Boys (2009)	Crime, Drama, Romance	6.7
1294	Klassikko (2001)	Comedy, Drama	6.9
1295	Bou ying (2011)	Crime, Thriller	5.9
1296	Freedom Writers (2007)	Biography, Crime, Drama	7.5
1297	Avant l'aube (2011)	Drama, Thriller	6.4
1298	Suspension of Disbelief (2013)	NO DATA	NO DATA
1299	Vermist (2007)	Action, Crime, Drama	7.2
1300	Down Time (2003)	Crime, Drama	2.2
1301	Blood in the Mobile (2011)	Documentary	7.2
1302	After the Waterfall (2010)	Drama	5.6
1303	The Zombinator (2012)	Horror	2.4
1304	The Brussels Business (2012)	Documentary, History	6.9
1305	Sima Vaknin Machshefa (2003)	Comedy, Fantasy	6.1
1306	Plutôt d'accord (2004)	Comedy, Romance, Short	7
1307	Men, Money & Gold Diggers (2014)	NO DATA	NO DATA
1308	Falszerze. Powrót sfory (2007)	Crime	7.1
1309	Bulletproof (2006)	Action	5.1
1310	Counterfeiters (2002)	Drama, Short	NO DATA
1311	Schließ die Augen und atme nicht (2006)	Animation, Short	6
1312	Ultimate Avengers II (2006)	Action, Adventure, Animation	6.7
1313	The Perfect Holiday (2007)	Comedy, Family, Fantasy	4.4
1314	Compliance (2012)	Biography, Crime, Drama	6.4
1315	Murder at 1600 (1997)	Action, Crime, Drama	6.1
1316	Art School Confidential (2006)	Comedy, Drama	6.3
1317	101 Reykjavík (2000)	Comedy, Romance	6.9
1318	Kumiko, the Treasure Hunter (2015)	NO DATA	NO DATA
1319	Kyss mig (2011)	Drama, Romance	6.9
1320	Shaitan (2011)	Action, Crime, Drama	7.3
1321	The 4th Floor (2000)	Horror, Mystery, Thriller	5.7
1322	Last Dance (1996)	Thriller	5.8
1323	The Appearing (2014)	Horror, Mystery, Thriller	3
1324	Tutta colpa di Giuda (2009)	Comedy, Musical	6.1
1325	Sen Kimsin? (2012)	Comedy, Crime	5.1
1326	Side Effects (2005)	Drama	5.6
1327	Delirious (2007)	Comedy, Fantasy	5.8
1328	El juego de la verdad (2004)	Drama	5.9
1329	The Making of 'An Inconvenient Truth' (2006)	Documentary, Short	5
1330	Sexo, mentiras y muertos (2011)	NO DATA	NO DATA
1331	"Boy Meets World" It's Not You... It's Me (1997)	NO DATA	NO DATA
1332	The Heat (2013)	Action, Adventure, Comedy	6.8
1333	Happy Feet (2006)	Adventure, Animation, Comedy	6.5
1334	EuroTrip (2004)	Comedy	6.6
1335	I Am Number Four (2011)	Action, Adventure, Sci-Fi	6.1
1336	After the Sunset (2004)	Action, Comedy, Crime	6.3
1337	Enchanted (2007)	Adult	6.7
1338	Jack and Jill (2011)	Western	NO DATA
1339	Body of Lies (2008)	Action, Drama, Romance	7.1
1340	Chicago (2003)	Comedy, Crime, Drama	7.3
1341	2 States (2014)	Comedy, Drama, Romance	6.9
1342	Buried (2010)	NO DATA	NO DATA
1343	Rio 2 (2014)	Adventure, Animation, Comedy	6.3
1344	8 Mile (2002)	Drama, Music	7.1
1345	Prayers for Bobby (2009)	Biography, Drama, Romance	8.1
1346	Sex and Death 101 (2008)	Comedy, Drama, Romance	6
1347	The Next Best Thing (2000)	Comedy, Drama, Romance	4.7
1348	Bed of Roses (1996)	Comedy, Drama, Romance	6.5
1349	Going Postal (2010)	Adventure, Comedy, Short	5.3
1350	Swingers (1997)	Comedy, Drama	7.3
1351	La science des rêves (2006)	Comedy, Drama, Fantasy	7.3
1352	Je vous trouve très beau (2006)	Comedy, Romance	6.7
1353	Decoding Annie Parker (2014)	Drama	6.3
1354	No sos vos, soy yo (2004)	NO DATA	NO DATA
1355	The Bounty Hunter (2010)	Western	6.6
1356	The Rite (2011)	Short	NO DATA
1357	Unicorn City (2012)	Comedy, Romance	5.7
1358	Gyeolhoneun michinjishida (2002)	Drama, Romance	7.2
1359	The Heartbreak Kid (2007)	Comedy, Drama, Romance	6.9
1360	La vita che vorrei (2004)	Drama, Romance	6.7
1361	AmericanEast (2008)	Drama	6.4
1362	Blue Valentine (2011)	Drama, Romance	7.4
1363	Bashment (2011)	Comedy	NO DATA
1364	The One (2001)	NO DATA	NO DATA
1365	My Cactus Heart (2012)	Comedy, Romance	6.6
1366	Mindhunters (2005)	Crime, Horror, Mystery	6.4
1367	Vettaiyaadu Vilaiyaadu (2006)	Action, Crime, Thriller	8
1368	Starting Out in the Evening (2007)	Drama, Romance	7
1369	Will & Grace (1998)	Comedy, Romance	7.2
1370	Kangaroo Jack (2003)	Action, Adventure, Comedy	4.4
1371	Lesbian Vampire Killers (2009)	Action, Comedy, Fantasy	5.2
1372	Big Ass She-Male Road Trip 12 (2006)	Adult	6.1
1373	American Teen (2008)	Documentary	6.5
1374	Sleuth (2007)	Mystery, Thriller	8.1
1375	Cursed (2005)	Horror	4.6
1376	Jewtopia (2013)	Comedy, Romance	4.4
1377	U-Carmen eKhayelitsha (2005)	Drama, Musical, Romance	6.7
1378	The Weight of Water (2002)	Crime, Drama, Mystery	5.9
1379	Don't Come Knocking (2005)	Drama, Music	6.7
1380	An Act of War (2015)	Drama, War	8.1
1381	Les ambitieux (2007)	Comedy, Romance	6
1382	Ex-Girlfriends (2012)	Drama, Romance	NO DATA
1383	Being Human (2008)	Comedy, Drama	5.4
1384	Elephant Shoes (2005)	Romance	6.8
1385	Lies and Crimes (2007)	Crime, Drama, Mystery	5.1
1386	Mea Culpa (2005)	Short	NO DATA
1387	Loved to Death (2007)	Comedy, Crime, Fantasy	6.5
1388	Kyô no dekigoto (2004)	Drama, Romance	6.7
1389	Patrick (2013)	Horror	6.1
1390	Wai sing (2008)	Drama	6.7
1391	Sylvia (2004)	Drama	6.8
1392	Jungle 2 Jungle (1997)	Comedy, Family	5.1
1393	Marvel's Avengers Assemble (2013)	NO DATA	NO DATA
1394	L'amico di famiglia (2006)	Drama	7.1
1395	El niño pez (2009)	Drama, Romance, Thriller	5.9
1396	Overcome (2008)	Drama	NO DATA
1397	Antapal (2012)	Action, Crime, Drama	6.7
1398	Home of the Brave (2007)	Drama, War	7.2
1399	Unknown (2006)	Crime, Drama, Mystery	6.5
1400	Mort (2012)	Comedy, Drama, Romance	5.4
1401	Passions (1999)	Drama	7.8
1402	Lila & Eve (2015)	Crime, Drama, Mystery	5.8
1403	The Wedding Pact (2014)	Comedy, Romance	3.8
1404	Une femme de ménage (2002)	Comedy, Drama, Romance	6.3
1405	A Mighty Wind (2003)	Comedy, Music	7.3
1406	Happily N'Ever After 2 (2009)	Adventure, Animation, Comedy	3.9
1407	Guilty by Association (2003)	Action, Crime, Drama	2.5
1408	Schpaaa (1998)	Crime, Drama	6
1409	The Break-Up Artist (2009)	Comedy, Romance	4.9
1410	Mishen (2011)	Drama, Sci-Fi	5.9
1411	Sillaui dalbam (2001)	Comedy, Drama	6.6
1412	La tête de maman (2007)	Drama	6.2
1413	Hai-Alarm am Müggelsee (2013)	Comedy	6
1414	A Master Builder (2013)	Drama	6.1
1415	The Breed (2007)	Action, Adventure, Horror	4.7
1416	Phat Girlz (2006)	Comedy	3
1417	Butch Jamie (2008)	Comedy, Romance	4.5
1418	Letting Go of God (2008)	Documentary	8.2
1419	Sylvia (2000)	Drama	6.8
1420	The Beautician and the Beast (1997)	Comedy, Romance	5.3
1421	The Mirror Has Two Faces (1996)	Comedy, Drama, Romance	6.5
1422	He-Man and the Masters of the Universe (2002)	Action, Adventure, Animation	7.5
1423	Dar Alanda Kisa Paslasmalar (2000)	Drama, Sport	7.4
1424	Histoire de Marie et Julien (2003)	Drama, Fantasy, Mystery	7
1425	Neal 'N' Nikki (2005)	Comedy, Musical, Romance	3.3
1426	"Show Me a Hero" Episode #1.2 (2015)	NO DATA	NO DATA
1427	Dedemin insanlari (2011)	Comedy, Drama, Family	8.1
1428	Svadba (2000)	Comedy	8.1
1429	Virus X (2010)	Thriller	NO DATA
1430	Conversaciones con mamá (2004)	Comedy, Drama	7.3
1431	Tortured (2008)	Crime, Drama, Mystery	8.1
1432	Hotel Very Welcome (2007)	Comedy, Drama	6.5
1433	By Hook or by Crook (2001)	Crime, Drama, Romance	5.8
1434	Argo (2004)	Action, Comedy	7.1
1435	Backwash (2010)	Comedy	NO DATA
1436	Stuk! (2014)	Crime, Drama, Thriller	5.1
1437	Iruvar (1997)	Biography, Drama	8.6
1438	Talking Heads 2 (1998)	Drama	8.6
1439	House Hunting (2013)	Comedy, Short	6.3
1440	I Need Romance (2011)	Romance	7
1441	To Write Love on Her Arms (2015)	Biography, Drama, Music	6.6
1442	Hîrtia va fi albastrã (2006)	Action, Drama	7.8
1443	The Dust Factory (2010)	Drama, Family, Fantasy	6.1
1444	Change Scenario (2015)	Drama, Sci-Fi, Thriller	7.5
1445	Lob phee phee mai lob (2003)	Comedy	NO DATA
1446	The Practice (1997)	Comedy	6.5
1447	May in the Summer (2013)	Comedy, Drama	5.7
1448	Afula Express (1997)	Comedy, Drama, Romance	6.8
1449	Restless (2008)	Comedy, Romance	6.3
1450	Kyun! Ho Gaya Na... (2004)	Comedy, Drama, Romance	4.3
1451	Monica Z (2013)	Biography, Drama, Music	6.9
1452	Ya-soo (2006)	Action, Adventure, Crime	6.5
1453	No Greater Love (2009)	Drama	NO DATA
1454	No debes estar aquí (2002)	Horror, Thriller	4.5
1455	Southpaw (2015)	Drama, Sport	7.4
1456	Men in Black (1997)	Comedy, Short	7.9
1457	Get Him to the Greek (2010)	Adventure, Comedy, Music	6.4
1458	Starsky & Hutch (2004)	Comedy, Crime	6.1
1459	The Sitter (2011)	Drama, Thriller	5.5
1460	Fool's Gold (2008)	Drama	4.1
1461	Ella Enchanted (2004)	Comedy, Family, Fantasy	6.3
1462	Diary of a Wimpy Kid (2010)	Comedy, Family	6.2
1463	What's the Worst That Could Happen? (2001)	Comedy, Crime	5.5
1464	Dirty Girl (2011)	Comedy, Drama	6.5
1465	Stitches (2012)	Comedy	4.5
1466	Night of the Demons (2011)	Comedy, Fantasy, Horror	6.3
1467	To Save a Life (2010)	Drama	7
1468	The Reeds (2010)	Horror, Mystery, Thriller	4.7
1469	The Ugly Duckling and Me! (2006)	Adventure, Animation, Comedy	5.6
1470	Conversations with God (2006)	Adventure, Drama	6.6
1471	Strength and Honour (2007)	Action, Drama	6
1472	American Crude (2008)	Comedy, Drama	3.8
1473	The Nature of the Beast (1995)	Crime, Horror, Mystery	6.5
1474	Jersey Shore Shark Attack (2012)	Action, Comedy, Horror	3
1475	Shrek the Musical (2013)	Comedy, Family, Fantasy	7.1
1476	The American Mall (2008)	Comedy, Drama, Musical	4.9
1477	Shirli-myrli (1995)	Comedy	7.1
1478	Supernatural Activity (2012)	Comedy	2.8
1479	Detention (2010)	Drama	6.6
1480	Sharktopus vs. Pteracuda (2014)	Action, Horror, Sci-Fi	3.5
1481	To mikro psari (2014)	Crime, Drama	7
1482	Children of War (2014)	Documentary	8.7
